Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Uo Units,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Properties,Value
CHEMBL563913,nan,,745.75,2.0,11.17,5g,Cc1ccc(N2N=C(c3ccccc3)C(c3ccc(Cl)cc3)C23CCC2(C3=O)C(c3ccc(Cl)cc3)C(c3ccccc3)=NN2c2ccc(C)cc2)cc1,MIC,'=',10.0,ug.mL-1,UO_0000274,0.0,CHEMBL1028531,Antibacterial activity against Streptococcus agalactiae ATCC 123860 after 18 hrs by agar dilution technique,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1158387,1.0,Scientific Literature,Eur J Med Chem,2009.0,nan,10.0
CHEMBL5639221,nan,,557.76,2.0,5.19,7e,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(OC3CCCC3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',8.0,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,8.0
CHEMBL5639333,nan,,557.76,1.0,3.28,6i,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(N3CCNCC3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.25
CHEMBL5639441,nan,,559.78,1.0,3.89,8d,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(NCCNCC)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.25
CHEMBL5639494,nan,,531.72,1.0,3.24,8a,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(NCCN)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',2.0,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,2.0
CHEMBL5639567,nan,,556.77,1.0,4.86,6h,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(N3CCCCC3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.5
CHEMBL5639807,nan,,545.75,1.0,3.5,8b,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(NCCNC)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.013,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.013
CHEMBL5639873,nan,,571.79,1.0,3.62,6j,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(N3CCN(C)CC3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',4.0,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,4.0
CHEMBL5639919,nan,,601.81,2.0,3.61,8f,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(NCCN3CCOCC3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.125,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.125
CHEMBL5639946,nan,,542.75,1.0,4.47,6f,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(N3CCCC3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.25
CHEMBL564141,ERYBRAEDIN A,,392.5,1.0,5.72,52,CC(C)=CCc1c(O)ccc2c1O[C@H]1c3ccc(O)c(CC=C(C)C)c3OC[C@@H]21,MIC,'=',0.78,ug.mL-1,UO_0000274,0.0,CHEMBL5261185,Antibacterial activity against Streptococcus agalactiae ATCC 12386 assessed as reduction in bacterial growth by microbroth dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5260799,1.0,Scientific Literature,Eur J Med Chem,2017.0,nan,0.78
CHEMBL5641618,nan,,585.82,1.0,4.38,8e,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(NCCN3CCCC3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.125,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.125
CHEMBL5641783,nan,,531.72,1.0,4.66,7c,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(OCCC)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',8.0,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,8.0
CHEMBL5641895,nan,,559.78,1.0,3.84,8c,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(NCCN(C)C)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.063,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.063
CHEMBL5646497,nan,,488.65,0.0,3.45,6a,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(N)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.125,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.125
CHEMBL5646520,nan,,516.71,1.0,4.3,6c,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(NCC)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.013,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.013
CHEMBL5646718,nan,,545.75,2.0,5.05,7d,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(OCCCC)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',4.0,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,4.0
CHEMBL5646846,nan,,508.08,1.0,4.52,5,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(Cl)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',2.0,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,2.0
CHEMBL5646998,nan,,503.67,1.0,3.88,7a,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(OC)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.125,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.125
CHEMBL5647004,nan,,502.68,1.0,3.91,6b,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(NC)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.125,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.125
CHEMBL5647267,nan,,558.75,1.0,3.71,6g,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(N3CCOCC3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.125,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.125
CHEMBL5647425,nan,,516.71,1.0,3.94,6d,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(N(C)C)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.063,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.063
CHEMBL564752,nan,,684.79,2.0,9.52,4d,O=C1C2(CCC13C(c1ccc(F)cc1)C(c1ccccc1)=NN3c1ccccc1)C(c1ccc(F)cc1)C(c1ccccc1)=NN2c1ccccc1,MIC,'=',10.0,ug.mL-1,UO_0000274,0.0,CHEMBL1028531,Antibacterial activity against Streptococcus agalactiae ATCC 123860 after 18 hrs by agar dilution technique,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1158387,1.0,Scientific Literature,Eur J Med Chem,2009.0,nan,10.0
CHEMBL5647524,nan,,517.69,1.0,4.27,7b,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(OCC)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.25
CHEMBL5647591,nan,,544.76,1.0,4.72,6e,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ncnc(N(CC)CC)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.25
CHEMBL564925,NEOPYRROLOMYCIN B,,365.86,1.0,6.1,1,Oc1cc(Cl)c(Cl)c(Cl)c1-n1cc(Cl)c(Cl)c1Cl,MIC90,'=',16.0,ug.mL-1,UO_0000274,0.0,CHEMBL1058674,Antibacterial activity against Streptococcus agalactiae 2033 by microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1152312,1.0,Scientific Literature,J Nat Prod,2009.0,nan,16.0
CHEMBL56652,nan,,297.41,0.0,2.57,4h,CCN1CCC(C)c2cc(Cc3cnc(N)nc3N)ccc21,MIC,'=',3.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,3.0
CHEMBL56719,nan,,325.37,0.0,2.11,52,COc1cc(C)nc2c(OC)cc(Cc3cnc(N)nc3N)cc12,MIC,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL813308,Comparative in vitro antibacterial activity of compound with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124567,1.0,Scientific Literature,J Med Chem,1989.0,nan,1.0
CHEMBL57318,nan,,322.42,0.0,2.46,39,Cc1cc(N(C)C)nc2c(C)cc(Cc3cnc(N)nc3N)cc12,MIC,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL813308,Comparative in vitro antibacterial activity of compound with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124567,1.0,Scientific Literature,J Med Chem,1989.0,nan,1.0
CHEMBL57377,nan,,309.37,0.0,2.41,5i,COc1cc(Cc2cnc(N)nc2N)cc2c(C)cc(C)nc12,MIC,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,1.0
CHEMBL57458,nan,,311.43,0.0,2.74,4j,CCc1cc(Cc2cnc(N)nc2N)cc2c1N(C)CCC2C,MIC,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,1.0
CHEMBL57459,nan,,251.29,0.0,1.78,5a,Nc1ncc(Cc2ccc3ncccc3c2)c(N)n1,MIC,'=',3.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,3.0
CHEMBL57807,nan,,357.41,0.0,1.39,4o,COc1cc(Cc2cnc(N)nc2N)cc2c1NCC(COC(C)=O)C2,MIC,'=',10.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,10.0
CHEMBL57812,nan,,357.41,0.0,1.39,4n,CCOC(=O)C1CNc2c(cc(Cc3cnc(N)nc3N)cc2OC)C1,MIC,'=',10.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,10.0
CHEMBL57829,nan,,343.43,0.0,1.23,4q,CCN1CC(CO)Cc2cc(Cc3cnc(N)nc3N)cc(OC)c21,MIC,'=',30.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,30.0
CHEMBL57900,nan,,325.37,0.0,1.81,5c,COCCOc1cc(Cc2cnc(N)nc2N)cc2cccnc12,MIC,'=',10.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,10.0
CHEMBL58038,nan,,299.38,0.0,2.16,4e,COc1cc(Cc2cnc(N)nc2N)cc2c1NCCC2C,MIC,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,1.0
CHEMBL58074,nan,,343.43,0.0,1.55,4l,COc1cc(Cc2cnc(N)nc2N)cc2c1N(CCO)CCC2C,MIC,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,1.0
CHEMBL58075,nan,,357.46,0.0,2.2,4k,COCCN1CCC(C)c2cc(Cc3cnc(N)nc3N)cc(OC)c21,MIC,'=',3.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,3.0
CHEMBL58149,nan,,361.4,0.0,2.75,14,COc1cc(Cc2cnc(N)nc2N)cc2c1NC(C)(CF)C=C2CF,MIC,'=',0.3,ug.mL-1,UO_0000274,0.0,CHEMBL813309,Comparative in vitro antibacterial activity of compound with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124623,1.0,Scientific Literature,J Med Chem,1989.0,nan,0.3
CHEMBL58366,nan,,338.42,0.0,2.16,53,COc1cc(Cc2cnc(N)nc2N)cc2c(N(C)C)cc(C)nc12,MIC,'=',30.0,ug.mL-1,UO_0000274,0.0,CHEMBL813308,Comparative in vitro antibacterial activity of compound with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124567,1.0,Scientific Literature,J Med Chem,1989.0,nan,30.0
CHEMBL58455,nan,,310.32,0.0,2.0,5s,Cc1ccnc2c([N+](=O)[O-])cc(Cc3cnc(N)nc3N)cc12,MIC,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,1.0
CHEMBL58744,nan,,280.33,0.0,1.67,5t,Cc1ccnc2c(N)cc(Cc3cnc(N)nc3N)cc12,MIC,'=',10.0,ug.mL-1,UO_0000274,0.0,CHEMBL813307,Comparative in vitro antibacterial activity with trimethoprim against Streptococcus agalactiae CN1143,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1124638,1.0,Scientific Literature,J Med Chem,1989.0,nan,10.0
